tagnum,Easting,Northing,elevation,precision
231086,652167.3924,4860973.41,138.091006,20CM
231088,652166.2746,4860972.972,138.112466,20CM
231089,652143.7609,4860972.079,137.530451,20CM
231090,652143.5305,4860972.378,137.572025,20CM
231092,652141.8404,4860975.595,137.752195,20CM
231094,652171.1287,4860975.475,138.064984,20CM
231095,652168.6169,4860975.774,138.151493,20CM
231096,652171.5216,4860975.915,138.099324,20CM
231097,652167.6989,4860973.326,138.141651,20CM
231099,652142.5646,4860971.417,137.60056,20CM
231100,652170.3046,4860976.793,138.116318,20CM
231101,652142.9487,4860969,137.795621,20CM
231102,652142.1024,4860971.694,137.575917,20CM
231103,652168.5477,4860973.58,138.063593,20CM
231104,652141.0908,4860977.954,137.752294,X
231106,652142.1728,4860972.966,137.575152,20CM
231107,652167.5795,4860973.774,138.076684,20CM
231109,652143.0201,4860972.679,137.576601,20CM
231110,652172.5372,4860978.139,138.096599,20CM
231111,652140.7913,4860977.423,137.704316,X
231112,652142.7257,4860975.821,137.727556,20CM
231113,652141.4375,4860976.818,137.815843,20CM
231114,652169.6934,4860975.852,138.093411,20CM
231115,652169.1427,4860974.517,138.129656,20CM
231116,652171.5612,4860978.445,137.957969,20CM
231118,652170.5191,4860977.097,138.100883,20CM
231119,652171.0374,4860977.237,138.067102,20CM
231121,652142.2183,4860973.995,137.57182,20CM
231124,652142.4372,4860973.275,137.5738,20CM
231125,652143.1135,4860974.023,137.571502,20CM
231129,652140.3825,4860978.548,137.783082,20CM
231135,652169.0285,4860975.983,138.109397,20CM
231137,652142.3249,4860977.767,137.524918,20CM
231140,652141.7062,4860976.857,137.79956,20CM
231144,652142.2827,4860975.069,137.651992,20CM
231146,652141.8019,4860978.429,137.585193,20CM
231147,652142.4496,4860973.701,137.578435,20CM
231150,652142.4862,4860973.5,137.570163,20CM
231151,652168.3965,4860975.06,138.269704,20CM
231154,652165.8422,4860973.586,138.125093,20CM
231155,652167.3909,4860973.948,138.104619,20CM
231158,652171.8028,4860976.863,138.045089,20CM
231161,652142.0586,4860970.866,137.578221,20CM
231650,652141.9345,4860978.014,137.481713,X
231651,652167.6389,4860975.294,138.228698,20CM
231652,652167.2153,4860973.662,138.093803,20CM
231653,652168.9831,4860973.996,138.121383,20CM
231654,652167.5382,4860973.679,138.107433,20CM
231655,652141.2862,4860978.21,137.738794,20CM
231656,652168.7002,4860975,138.237299,20CM
231657,652142.587,4860975.085,137.576037,20CM
231658,652142.2331,4860975.896,137.754625,20CM
231659,652142.9577,4860971.019,137.639545,20CM
231660,652143.27,4860973.672,137.574208,20CM
231661,652143.6155,4860971.285,137.57039,20CM
231662,652142.6022,4860971.709,137.534551,X
231663,652142.8313,4860971.832,137.566379,20CM
231664,652143.4897,4860971.591,137.58734,20CM
231665,652142.0446,4860975.348,137.684165,X
231666,652171.9706,4860978.229,138.077789,20CM
231667,652168.3182,4860973.854,138.125038,20CM
231668,652167.0804,4860974.1,138.145292,20CM
231669,652141.7135,4860974.403,137.506207,X
231670,652140.745,4860978.105,137.799069,20CM
231671,652173.2034,4860978.758,138.109088,20CM
231672,652142.1855,4860976.29,137.764425,20CM
231673,652173.1375,4860978.175,138.178818,20CM
231674,652143.9702,4860970.477,137.583193,20CM
231675,652172.1343,4860978.694,138.129012,20CM
231676,652141.6462,4860974.669,137.512602,X
231678,652169.9153,4860975.735,138.081075,X
231679,652142.6865,4860976.715,137.572642,20CM
231681,652141.9605,4860973.738,137.506054,20CM
231682,652169.8006,4860977.237,137.958175,X
231683,652168.1795,4860975.419,138.223513,20CM
231684,652170.8259,4860976.069,138.099262,20CM
231685,652172.2591,4860976.3,138.038309,20CM
231686,652170.4893,4860975.351,138.053925,20CM
231687,652141.8831,4860977.626,137.628358,20CM
231688,652173.0289,4860977.483,138.161667,20CM
231689,652172.6561,4860977.56,138.104065,20CM
231690,652142.416,4860970.396,137.669867,20CM
231691,652173.6899,4860977.231,138.095429,X
231692,652171.5144,4860976.949,137.998068,20CM
231693,652142.4356,4860972.975,137.574597,20CM
231694,652142.289,4860972.157,137.590146,20CM
231695,652140.3991,4860977.224,137.672228,20CM
231696,652143.5515,4860972.666,137.500692,X
231697,652167.837,4860974.177,138.15362,20CM
231698,652141.4958,4860975.789,137.743821,20CM
231699,652143.3002,4860973.336,137.470694,X
231700,652167.0732,4860973.144,138.101075,20CM
231701,652144.4314,4860969.798,137.681283,20CM
231702,652171.7256,4860977.94,138.080657,20CM
231703,652142.1537,4860971.281,137.594997,20CM
231704,652142.5486,4860974.308,137.519973,X
231705,652169.4178,4860974.859,138.110306,20CM
231706,652142.0102,4860976.791,137.780005,20CM
231707,652141.9408,4860972.427,137.541982,20CM
231708,652166.1599,4860973.347,138.10928,20CM
231709,652172.6209,4860976.52,138.10958,20CM
231710,652168.5379,4860975.528,138.236402,20CM
231711,652170.275,4860977.279,137.949353,X
231712,652172.8284,4860979.413,138.106569,20CM
231713,652171.023,4860977.569,138.00865,20CM
231714,652143.9127,4860969.52,137.807103,20CM
231715,652165.8291,4860973.019,138.057806,20CM
231717,652169.4572,4860975.553,138.14658,20CM
231718,652142.8804,4860973.688,137.551382,X
231719,652171.7364,4860977.433,138.102486,20CM
231720,652167.6423,4860975.036,138.303767,20CM
231721,652169.5254,4860976.439,138.044432,20CM
231722,652170.1491,4860977.497,138.045733,20CM
231723,652142.0348,4860975.66,137.752824,20CM
231724,652141.2544,4860979.364,137.627233,20CM
231725,652140.7503,4860977.041,137.720394,20CM
231726,652139.8856,4860978.204,137.686426,20CM
231727,652166.7259,4860973.268,138.12206,20CM
231728,652167.2943,4860974.363,138.110487,X
231729,652142.5729,4860969.483,137.721301,20CM
231730,652140.9142,4860978.464,137.813913,20CM
231731,652141.0806,4860976.507,137.788063,20CM
231732,652166.5042,4860973.134,138.134004,20CM
231734,652142.4502,4860974.832,137.637202,20CM
231735,652141.6579,4860975.312,137.650269,20CM
231736,652143.4127,4860974.172,137.556967,20CM
231737,652143.2643,4860972.451,137.57402,20CM
231738,652170.397,4860975.861,138.046535,X
231740,652168.2702,4860976.089,138.151959,20CM
231741,652142.0022,4860974.222,137.554387,20CM
231742,652143.3972,4860970.036,137.668228,20CM
231743,652166.6166,4860972.501,138.140328,20CM
231744,652167.7806,4860973.173,138.173961,20CM
231745,652143.1662,4860970.716,137.567005,20CM
231746,652171.35,4860976.214,138.047563,20CM
231747,652168.6947,4860976.327,138.090656,20CM
231748,652170.3659,4860975.266,138.051974,20CM
231749,652169.8489,4860976.701,138.064244,20CM
231950,652142.7465,4860973.937,137.50112,X
231951,652141.4812,4860977.857,137.57132,X
231952,652142.3017,4860975.66,137.7345,20CM
231953,652171.8933,4860976.464,137.961829,X
231954,652140.7588,4860978.935,137.632477,X
231955,652167.9659,4860973.999,138.015401,X
231956,652168.4198,4860974.496,138.153037,20CM
231957,652143.1318,4860971.852,137.466743,X
231958,652141.8655,4860977.008,137.71116,20CM
231959,652141.3448,4860975.412,137.567212,X
231960,652173.0497,4860976.618,138.115557,20CM
231961,652140.9882,4860975.629,137.407414,X
231962,652142.9954,4860972.179,137.475331,X
231963,652172.0788,4860977.634,137.976092,X
231964,652142.7623,4860970.957,137.521536,X
231965,652141.8631,4860974.766,137.487076,X
231966,652167.6842,4860975.754,138.105712,X
231967,652170.9074,4860975.689,137.99375,X
231968,652142.1182,4860973.362,137.481061,X
231969,652140.5773,4860976.927,137.5883,X
231970,652142.4332,4860972.438,137.497774,X
231971,652166.9318,4860972.423,138.037516,X
231972,652168.3977,4860975.18,138.089015,X
231973,652169.1181,4860976.466,137.866562,X
231974,652142.0573,4860974.647,137.526624,20CM
231975,652166.9202,4860973.964,138.113102,20CM
231976,652140.2131,4860978.291,137.670888,X
231977,652142.83,4860973.103,137.465336,X
231978,652173.6892,4860977.896,138.030423,X
231979,652169.1395,4860975.634,138.064712,X
231981,652142.9163,4860974.363,137.522705,X
231982,652166.4368,4860973.592,138.13116,20CM
231983,652141.79,4860976.512,137.727718,X
231984,652165.4484,4860973.245,137.961243,X
231985,652142.665,4860970.14,137.572957,X
231986,652166.7706,4860974.634,138.026729,X
231987,652170.5248,4860976.473,137.94558,X
231988,652143.0938,4860969.289,137.663529,20CM
231989,652170.1556,4860976.183,137.943967,X
231990,652140.4508,4860977.533,137.648203,X
231991,652143.9531,4860970.158,137.528387,X
231992,652143.7269,4860970.944,137.426355,X
231993,652169.0996,4860975.242,138.08354,X
231994,652173.2669,4860977.117,138.032394,X
231995,652171.6954,4860975.975,138.103377,X
231996,652171.3769,4860977.037,137.946685,X
231997,652143.7953,4860971.741,137.423367,X
231998,652172.8274,4860978.815,137.997375,X
231999,652167.1853,4860974.542,138.099161,X
230500,653448.6026,4859056.035,105.261145,20CM
230502,653447.2186,4859057.565,105.328711,20CM
230503,653422.9119,4859063.566,105.085491,20CM
230507,653423.4225,4859061.107,105.157849,20CM
230513,653447.2139,4859056.473,105.196324,20CM
230529,653448.2741,4859055.933,105.290044,20CM
230544,653445.0879,4859056.28,105.046758,X
230549,653445.4011,4859056.989,105.126293,20CM
230555,653450.6032,4859055.222,105.171722,20CM
230556,653443.4941,4859056.219,105.01471,X
230558,653421.0325,4859066.248,105.123992,20CM
230564,653445.4,4859056.071,105.050887,X
230565,653421.1813,4859063.824,105.078168,20CM
230569,653443.0792,4859056.575,105.036251,X
230570,653418.6109,4859068.666,104.993488,20CM
230575,653421.4469,4859067.388,105.014011,20CM
230578,653448.7698,4859056.794,105.350946,20CM
230579,653448.1356,4859054.949,105.180351,20CM
230594,653422.699,4859061.164,105.129125,20CM
230627,653421.0495,4859065.15,105.064801,20CM
230628,653420.2519,4859067.666,105.091593,20CM
230633,653444.7178,4859056.825,105.037815,X
230634,653446.8568,4859057.785,105.383666,20CM
230641,653446.653,4859055.066,105.134311,20CM
230643,653450.6389,4859055.931,105.24674,X
230644,653423.0966,4859064.717,105.026475,20CM
230653,653442.5463,4859056.53,105.050131,X
230657,653422.7623,4859064.091,105.016377,20CM
230659,653448.2038,4859056.164,105.248836,20CM
230661,653422.7338,4859060.33,105.117359,20CM
230662,653419.9453,4859068.305,105.092469,20CM
230668,653450.2193,4859055.444,105.213384,20CM
230670,653449.3712,4859055.156,105.155004,X
230684,653422.584,4859062.412,105.197961,20CM
230687,653441.2072,4859055.609,105.08,20CM
230691,653447.3397,4859057.176,105.19732,20CM
230697,653447.7797,4859055.307,105.235991,20CM
230698,653422.8911,4859065.121,105.053005,20CM
230712,653423.1872,4859064.007,105.049732,20CM
230732,653444.3957,4859054.609,105.191956,20CM
230739,653443.8607,4859055.109,105.197334,20CM
230741,653419.9647,4859067.935,105.07078,X
230755,653421.4559,4859062.86,105.151464,20CM
230763,653421.8619,4859064.977,105.062943,20CM
230772,653448.9535,4859057.57,105.185761,20CM
230781,653448.6292,4859056.543,105.282235,20CM
230783,653442.2929,4859056.146,105.067561,20CM
230786,653421.532,4859063.561,105.116793,20CM
230789,653448.2728,4859056.399,105.301288,20CM
230797,653421.1896,4859065.772,105.113314,20CM
230799,653423.1724,4859060.148,105.088782,20CM
230800,653420.4371,4859067.269,105.098494,20CM
230803,653422.2618,4859060.991,105.138527,20CM
230806,653447.9627,4859056.575,105.238992,20CM
230809,653443.4098,4859056.618,105.053353,20CM
230824,653419.2253,4859068.193,105.042004,20CM
230825,653422.6345,4859061.972,105.201956,20CM
230826,653420.544,4859068.753,105.079123,20CM
230829,653441.1598,4859054.479,105.178886,20CM
230830,653441.1804,4859056.472,105.075259,X
230838,653441.7615,4859055.011,105.083747,20CM
230844,653442.7044,4859054.766,105.049833,X
230852,653420.5013,4859066.705,105.088417,20CM
230853,653442.8369,4859056.257,105.020594,X
230854,653448.6883,4859058.089,105.244769,20CM
230855,653447.4356,4859056.142,105.212057,20CM
230857,653440.9929,4859055.034,105.148225,20CM
230867,653444.3436,4859055.986,105.044965,20CM
230869,653441.8324,4859054.584,105.133596,20CM
230895,653419.7911,4859068.686,105.095753,20CM
230897,653445.3561,4859055.159,105.188483,20CM
230901,653421.9539,4859066.719,105.091458,20CM
230903,653420.2687,4859066.103,105.020748,20CM
230912,653442.0929,4859054.272,105.086853,20CM
230914,653445.8886,4859056.152,105.120068,20CM
230923,653421.1841,4859064.441,105.017109,20CM
230933,653448.9873,4859056.218,105.31925,20CM
230935,653422.272,4859066.09,105.047075,20CM
230942,653443.1268,4859054.329,105.161413,20CM
230944,653422.1077,4859064.265,105.087882,20CM
230947,653421.3007,4859066.052,105.100809,20CM
230950,653450.0151,4859056.079,105.330317,20CM
230952,653420.5349,4859067.29,105.060447,X
230953,653421.7479,4859062.933,105.196566,20CM
230956,653446.5321,4859055.747,105.17702,20CM
230958,653420.6123,4859065.922,105.04922,X
230960,653446.4526,4859056.228,105.12643,X
230963,653441.4675,4859054.79,105.099774,20CM
230966,653418.94,4859068.812,104.943686,20CM
230984,653443.9262,4859055.432,105.113966,20CM
230986,653446.8891,4859054.941,105.156333,20CM
230990,653422.1983,4859062.294,105.202949,20CM
231003,653445.9613,4859057.072,105.061953,20CM
231020,653419.1228,4859068.42,105.024836,20CM
231021,653423.046,4859060.824,105.134869,20CM
231029,653419.0999,4859068.934,105.006014,20CM
231041,653448.6282,4859055.278,105.17355,20CM
231042,653419.9317,4859067.818,105.076992,20CM
231044,653419.5015,4859067.802,105.037904,20CM
231053,653421.576,4859064.743,105.044203,20CM
231054,653421.2661,4859063.081,105.129233,20CM
231057,653423.0428,4859062.894,105.085877,20CM
231062,653444.7791,4859054.808,105.205381,20CM
231067,653442.1821,4859054.471,105.045644,20CM
231084,653418.6965,4859067.722,104.960898,20CM
231105,653444.2028,4859055.203,105.144989,20CM
231126,653420.4675,4859066.351,105.096181,20CM
231130,653422.2285,4859062.697,105.179533,20CM
231131,653420.7851,4859066.568,105.137358,20CM
231133,653422.5978,4859065.365,105.011916,20CM
231134,653420.2075,4859066.593,105.061715,20CM
231136,653449.6015,4859058.395,105.260091,20CM
231139,653444.1209,4859054.93,105.113165,20CM
231142,653444.712,4859056.444,105.020455,X
231157,653420.4153,4859064.694,104.973772,20CM
231163,653422.0302,4859062.527,105.161832,20CM
231165,653423.1043,4859061.336,105.173671,20CM
231170,653443.5724,4859055.139,105.183064,20CM
231173,653445.3534,4859057.321,105.171893,20CM
231179,653421.7042,4859062.134,105.11246,20CM
231180,653422.3865,4859060.627,105.036165,X
231185,653421.8267,4859064.662,105.057471,20CM
231187,653445.7889,4859057.266,105.105207,X
231192,653422.1688,4859065.527,104.941549,X
231193,653422.8961,4859061.183,105.121376,20CM
231195,653440.705,4859056.363,105.124608,20CM
231196,653418.9655,4859067.068,104.949124,20CM
231198,653450.6878,4859056.567,105.39329,20CM
231199,653421.9314,4859065.823,105.007274,20CM
231202,653445.1637,4859055.784,105.124243,20CM
231204,653443.3736,4859055.891,105.023638,20CM
231205,653441.8792,4859055.332,105.105877,20CM
231206,653419.7022,4859067.279,104.981134,X
231209,653420.4526,4859065.057,104.998129,20CM
231210,653422.7173,4859061.586,105.159845,20CM
231211,653422.0202,4859063.622,105.118979,20CM
231212,653421.6125,4859066.044,105.048662,20CM
231213,653423.3365,4859061.862,105.088576,20CM
231217,653422.1262,4859062.988,105.179658,20CM
231224,653421.9921,4859061.74,105.105802,20CM
231228,653444.2012,4859057.205,105.140304,20CM
231229,653445.8102,4859056.455,105.111225,20CM
231232,653450.6908,4859057.386,105.367996,20CM
231237,653449.4882,4859056.016,105.306585,20CM
231238,653442.1174,4859055.394,105.066802,X
231240,653422.3516,4859059.984,105.047989,20CM
231241,653444.4881,4859055.352,105.134172,20CM
231247,653448.6778,4859056.919,105.270103,20CM
231255,653444.6063,4859055.799,105.097399,20CM
231259,653422.6315,4859060.941,105.118063,20CM
231260,653421.2797,4859066.375,105.047642,X
231261,653441.6287,4859055.956,105.037406,X
231264,653422.5187,4859062.934,105.151538,20CM
231266,653448.4529,4859056.583,105.326374,20CM
231269,653444.8763,4859056.698,105.023044,20CM
231271,653443.4034,4859054.577,105.115162,20CM
231280,653421.0831,4859065.473,105.084679,20CM
231282,653448.9736,4859058.177,105.222706,20CM
231283,653446.8362,4859055.41,105.205869,20CM
231286,653420.1613,4859068.85,105.119894,20CM
231292,653424.068,4859060.728,105.07614,20CM
231294,653421.1132,4859063.33,105.083612,20CM
231295,653441.7931,4859056.483,105.089547,20CM
231302,653421.6544,4859063.144,105.189632,20CM
231303,653444.4711,4859054.827,105.190945,20CM
231311,653445.717,4859054.654,105.249674,20CM
231314,653423.6078,4859062.16,105.088193,20CM
231320,653418.1842,4859068.34,104.907042,20CM
231329,653419.0026,4859067.352,104.903868,X
231338,653419.0146,4859067.865,104.994568,20CM
231339,653420.923,4859065.886,105.054315,X
231344,653420.0239,4859066.393,105.024564,20CM
231354,653423.273,4859061.344,105.152643,20CM
231376,653448.0658,4859057.948,105.254953,20CM
231377,653420.8573,4859064.182,104.973021,X
231381,653442.9159,4859055.875,105.012394,X
231382,653444.8122,4859055.238,105.195782,20CM
231383,653423.5762,4859060.556,105.111108,20CM
231385,653446.1831,4859056.221,105.116921,X
231386,653450.0213,4859056.394,105.355154,20CM
231391,653422.8966,4859061.645,105.181822,20CM
231392,653446.5891,4859056.727,105.124665,20CM
231396,653422.1701,4859063.955,105.118023,20CM
231406,653449.762,4859058.147,105.304646,20CM
231409,653421.1364,4859064.754,105.114834,20CM
231410,653442.9242,4859056.864,105.071273,20CM
231412,653420.2673,4859068.47,105.095269,20CM
231413,653421.6253,4859065.792,105.001634,X
231423,653440.991,4859055.411,105.091585,20CM
231425,653420.9467,4859067.187,105.051595,20CM
231426,653443.3053,4859057.038,105.031047,X
231427,653420.5696,4859065.407,105.015948,20CM
231433,653446.0495,4859057.52,105.216325,20CM
231434,653449.054,4859056.682,105.348578,20CM
231435,653422.5423,4859061.596,105.176424,20CM
231440,653423.4929,4859061.381,105.144202,20CM
231444,653422.6775,4859063.5,105.019916,X
231446,653447.1022,4859056.74,105.134995,X
231453,653423.3462,4859063.353,105.09179,20CM
231455,653443.8167,4859056.611,105.010856,X
231460,653419.4939,4859068.636,105.033098,20CM
231465,653422.252,4859065.173,104.985634,20CM
231469,653421.2726,4859065.009,105.092475,20CM
231475,653420.7752,4859067.897,105.096337,20CM
231481,653450.2473,4859058.035,105.298719,X
231483,653423.9023,4859061.105,105.075448,20CM
231494,653450.3437,4859057.581,105.360666,20CM
231495,653419.4143,4859067.122,104.939899,X
231505,653448.9321,4859055.677,105.251736,20CM
231509,653422.5689,4859064.392,104.954072,X
231510,653441.3854,4859055.31,105.055197,X
231513,653446.0247,4859054.838,105.204203,20CM
231525,653441.4426,4859056.536,105.073453,X
231526,653423.2113,4859062.572,105.085118,20CM
231532,653448.5926,4859056.295,105.291195,20CM
231533,653443.6964,4859056.876,105.043006,20CM
231537,653421.1111,4859063.681,105.03768,20CM
231542,653443.6144,4859056.087,104.992594,X
231543,653447.4221,4859055.668,105.15501,20CM
231550,653449.5674,4859057.253,105.323495,20CM
231552,653423.0749,4859063.386,105.073884,20CM
231559,653447.5292,4859056.729,105.174255,20CM
231566,653420.9738,4859067.51,105.091859,20CM
231568,653449.3436,4859057.431,105.321824,20CM
231571,653442.4435,4859055.682,104.97933,X
231578,653422.842,4859062.306,105.18293,20CM
231584,653420.2325,4859065.287,104.934378,X
231585,653420.3843,4859068.077,105.087365,X
231589,653419.4745,4859069.159,105.064017,20CM
231590,653449.7234,4859057.774,105.263598,X
231593,653421.7015,4859062.649,105.16557,20CM
231596,653420.378,4859067.056,105.095538,20CM
231598,653442.9589,4859055.048,105.023845,20CM
231602,653442.2394,4859055.142,105.030001,X
231603,653445.4748,4859055.695,105.171456,20CM
231605,653448.0037,4859057.265,105.211179,20CM
231607,653445.98,4859055.725,105.18728,20CM
231612,653442.451,4859055.381,105.019421,X
231614,653445.1427,4859054.575,105.181653,20CM
231621,653421.6159,4859064.56,105.070731,20CM
231622,653444.345,4859055.705,105.083737,20CM
231623,653441.3515,4859056.127,105.080215,20CM
231632,653448.4827,4859057.181,105.229327,20CM
231639,653440.8569,4859056.104,105.090707,20CM
231645,653423.6622,4859061.894,105.094619,20CM
231646,653421.317,4859066.895,104.967196,X
231648,653421.6241,4859067.029,104.965361,X
231750,653448.7872,4859057.335,105.16839,X
231767,653442.0959,4859056.06,105.038719,20CM
231773,653421.4933,4859065.655,105.076263,20CM
231777,653421.9668,4859062.129,105.176123,20CM
231792,653444.9104,4859057.412,105.037259,X
231799,653420.3966,4859067.685,104.995937,X
231800,653449.8675,4859056.534,105.303652,20CM
231801,653449.3788,4859057.954,105.122907,X
231803,653420.3648,4859065.688,104.918197,X
231805,653423.1644,4859060.361,105.018714,X
231809,653422.3623,4859063.573,105.077678,X
231810,653444.0483,4859055.769,104.9239,X
231815,653441.3409,4859054.238,105.119028,X
231821,653421.1212,4859067.277,104.919894,X
231822,653446.032,4859056.448,105.031104,X
231826,653447.8778,4859055.686,105.118055,X
231829,653442.7149,4859054.294,105.075525,X
231831,653446.5038,4859057.493,105.183364,X
231837,653444.4128,4859056.352,104.962833,X
231838,653422.2311,4859064.748,104.945259,X
231843,653422.8896,4859062.059,105.185829,20CM
231847,653422.6564,4859063.224,104.961683,X
231848,653442.6074,4859056.744,104.996495,X
231849,653444.9293,4859054.737,105.114836,X
231855,653422.5489,4859061.374,105.178,20CM
231858,653419.6567,4859066.792,104.890054,X
231859,653445.4234,4859056.528,104.995717,X
231862,653418.623,4859068.129,104.905996,X
231869,653445.8325,4859055.246,105.11643,X
231870,653448.9644,4859055.234,105.099379,X
231871,653422.8464,4859062.841,105.14932,20CM
231874,653423.8507,4859061.529,105.081185,20CM
231876,653447.3724,4859055.139,105.094904,X
231880,653447.7619,4859054.864,105.101706,X
231884,653443.322,4859055.706,104.986545,X
231886,653422.5239,4859063.835,105.076033,20CM
231894,653448.5285,4859054.872,105.070456,X
231895,653419.3734,4859067.564,104.913804,X
231907,653420.8721,4859064.587,104.964566,X
231908,653421.7312,4859064.032,105.002276,X
231909,653419.6945,4859068.958,105.098368,20CM
231915,653419.6332,4859068.146,104.966335,X
231921,653420.7078,4859065.698,104.958282,X
231924,653423.1776,4859061.1,105.157779,20CM
231926,653419.955,4859065.986,104.867905,X
231927,653450.321,4859057.312,105.313589,20CM
231933,653440.9515,4859055.721,105.108324,20CM
231936,653441.7307,4859054.102,105.18376,20CM
231944,653443.9079,4859054.859,105.063255,X
